tag,seed,dep_var,window,estimate,std_error,p_value,n,n_states,lb,ub
58,181,weighted_fragmentation,+-4,-0.29948304822704197,0.04800181441585148,6.933725188491736e-6,171,19,-0.3935666044821109,-0.20539949197197305
58,181,weighted_fragmentation,+-5,-0.2863556478780865,0.04849996215121837,1.3719816846154582e-5,209,19,-0.3814155736944745,-0.19129572206169848
58,181,weighted_fragmentation,all,-0.3449567331126146,0.0491544223633325,1.5014802099367147e-6,304,19,-0.4412994009447463,-0.2486140652804829
59,182,weighted_fragmentation,+-2,0.05966454159621863,0.03868976546947292,0.14043997452744547,95,19,-0.01616739872394829,0.13549648191638555
59,182,weighted_fragmentation,+-3,-0.1343811448640694,0.040769980169106525,0.004015897322435531,133,19,-0.21429030599551818,-0.05447198373262062
59,182,weighted_fragmentation,+-4,-0.19857409156905362,0.04159109099835278,1.5163000826127568e-4,171,19,-0.28009262992582507,-0.11705555321228217
59,182,weighted_fragmentation,+-5,-0.21607407303153311,0.042206122617706295,7.173535715247123e-5,209,19,-0.29879807336223746,-0.13335007270082877
59,182,weighted_fragmentation,all,-0.28415323824495453,0.0462631588422033,8.435217357359382e-6,304,19,-0.374829029575673,-0.19347744691423607
60,183,weighted_fragmentation,+-2,-0.056130377258772415,0.037627947239962434,0.15309087619352957,95,19,-0.1298811538490988,0.01762039933155396
60,183,weighted_fragmentation,+-3,-0.18591822288104723,0.041435529616576615,2.85103713387186e-4,133,19,-0.2671318609295374,-0.10470458483255707
60,183,weighted_fragmentation,+-4,-0.24314328065286664,0.046899432481343824,6.240286463528326e-5,171,19,-0.33506616831630054,-0.15122039298943274
60,183,weighted_fragmentation,+-5,-0.2632820894620804,0.04791654172657401,3.224303805867066e-5,209,19,-0.3571985112461655,-0.16936566767799538
60,183,weighted_fragmentation,all,-0.33550950158888865,0.0511536709948967,3.662496850340415e-6,304,19,-0.4357706967388862,-0.2352483064388911
61,184,weighted_fragmentation,+-2,-0.1642267417709854,0.04497643836810722,0.0018259555602001365,95,19,-0.2523805609724755,-0.07607292256949524
61,184,weighted_fragmentation,+-3,-0.2622925948646979,0.04917026566201261,4.5284605911892575e-5,133,19,-0.3586663155622426,-0.1659188741671532
61,184,weighted_fragmentation,+-4,-0.3272241504824266,0.05040858983777078,4.185103199333614e-6,171,19,-0.4260249865644573,-0.22842331440039587
61,184,weighted_fragmentation,+-5,-0.3153360067709864,0.04912416681068109,4.8317225355981424e-6,209,19,-0.4116193737199213,-0.21905263982205148
61,184,weighted_fragmentation,all,-0.36471218128054256,0.0512338837513011,1.239271764528317e-6,304,19,-0.4651305934330927,-0.2642937691279924
62,185,weighted_fragmentation,+-2,0.07775646438836577,0.04451044991940489,0.0976906547793608,95,19,-0.009484017453667823,0.16499694623039934
62,185,weighted_fragmentation,+-3,-0.12640490179306102,0.04418691871109197,0.010389991450496388,133,19,-0.21301126246680127,-0.03979854111932077
62,185,weighted_fragmentation,+-4,-0.20195207163173137,0.04738634107642239,4.691928261250253e-4,171,19,-0.29482930014151926,-0.10907484312194349
62,185,weighted_fragmentation,+-5,-0.22039382847894604,0.0474725823143888,2.0241357827461358e-4,209,19,-0.3134400898151481,-0.12734756714274398
62,185,weighted_fragmentation,all,-0.30358213166745973,0.0492653450954563,8.09861767821901e-6,304,19,-0.4001422080545541,-0.20702205528036538
63,186,weighted_fragmentation,+-2,-0.23888241088091602,0.028410079360635835,1.1974530342682827e-7,95,19,-0.29456616642776223,-0.1831986553340698
63,186,weighted_fragmentation,+-3,-0.33632387074902315,0.03460997534596892,1.3854720288159488e-8,133,19,-0.4041594224271222,-0.2684883190709241
63,186,weighted_fragmentation,+-4,-0.37022652383597154,0.04086656084899311,3.992945187008451e-8,171,19,-0.450324983099998,-0.29012806457194507
63,186,weighted_fragmentation,+-5,-0.3620582076159644,0.04165219555917853,7.368065288839479e-8,209,19,-0.44369651091195433,-0.2804199043199745
63,186,weighted_fragmentation,all,-0.3884944623622074,0.047073902641868025,1.5689175205411932e-7,304,19,-0.48075931154026874,-0.2962296131841461
64,187,weighted_fragmentation,+-2,-0.17640820802599985,0.04543612551388442,0.0010910193819073425,95,19,-0.2654630140332133,-0.08735340201878639
64,187,weighted_fragmentation,+-3,-0.27910380918700506,0.04679402642635134,1.2120416810793204e-5,133,19,-0.37082010098265367,-0.18738751739135645
64,187,weighted_fragmentation,+-4,-0.3193019470400633,0.04616685639981306,1.8244876162220334e-6,171,19,-0.4097889855836969,-0.22881490849642971
64,187,weighted_fragmentation,+-5,-0.3266910952919409,0.047666956854004884,2.0589201044356388e-6,209,19,-0.42011833072579047,-0.23326385985809134
64,187,weighted_fragmentation,all,-0.3604183666151912,0.05055395068928139,1.2141203846756932e-6,304,19,-0.45950410996618274,-0.2613326232641997
65,188,weighted_fragmentation,+-2,-0.13462602405533444,0.03746499400149019,0.002077560060492066,95,19,-0.2080574122982552,-0.061194635812413675
65,188,weighted_fragmentation,+-3,-0.2669205066022365,0.04125006695280316,4.3601340268330336e-6,133,19,-0.34777063782973067,-0.1860703753747423
65,188,weighted_fragmentation,+-4,-0.292877174227332,0.04252785022153391,1.9314018841562e-6,171,19,-0.37623176066153846,-0.20952258779312555
65,188,weighted_fragmentation,+-5,-0.2888292690331805,0.044222466973696375,3.8675814185855795e-6,209,19,-0.37550530430162543,-0.20215323376473562
65,188,weighted_fragmentation,all,-0.3156855444031027,0.04432194315319178,1.2299403868541601e-6,304,19,-0.4025565529833586,-0.22881453582284683
66,189,weighted_fragmentation,+-2,0.12276145855177753,0.028938166813086637,4.90075285332405e-4,95,19,0.06604265159812772,0.17948026550542734
66,189,weighted_fragmentation,+-3,-0.05768777776729615,0.03935454674359729,0.15994122357062976,133,19,-0.13482268938474684,0.019447133850154535
66,189,weighted_fragmentation,+-4,-0.15983174449954396,0.04434124544881423,0.002026428939383339,171,19,-0.24674058557921985,-0.07292290341986807
66,189,weighted_fragmentation,+-5,-0.21743365786112337,0.04472034578802772,1.252488684072882e-4,209,19,-0.3050855356056577,-0.12978178011658903
66,189,weighted_fragmentation,all,-0.28158452955391866,0.04584951142106028,8.445694580798017e-6,304,19,-0.3714495719391968,-0.1917194871686405
67,190,weighted_fragmentation,+-2,0.0017875360304354135,0.04891305877041957,0.971249908030352,95,19,-0.09408205915958695,0.09765713122045777
67,190,weighted_fragmentation,+-3,-0.13969344296584482,0.05014767475464836,0.01220634900114554,133,19,-0.2379828854849556,-0.041404000446734035
67,190,weighted_fragmentation,+-4,-0.21019732087973503,0.04732936502017253,3.154185747603577e-4,171,19,-0.3029628763192732,-0.11743176544019687
67,190,weighted_fragmentation,+-5,-0.2271511714176554,0.0479046455500016,1.6286771909582967e-4,209,19,-0.32104427669565855,-0.13325806613965224
67,190,weighted_fragmentation,all,-0.2999251929530506,0.04935561145384404,9.632986627234675e-6,304,19,-0.3966621914025849,-0.20318819450351627
68,191,weighted_fragmentation,+-2,-0.03499767630024006,0.032374856647841774,0.2939620987056819,95,19,-0.09845239533000993,0.028457042729529813
68,191,weighted_fragmentation,+-3,-0.169138703938496,0.03849491865241994,3.5023940714406897e-4,133,19,-0.24458874449723908,-0.09368866337975293
68,191,weighted_fragmentation,+-4,-0.26128590435406257,0.0400229821543021,3.889692428604265e-6,171,19,-0.3397309493764947,-0.18284085933163047
68,191,weighted_fragmentation,+-5,-0.25887028572092685,0.040858757979681005,5.708270383510903e-6,209,19,-0.3389534513611016,-0.1787871200807521
68,191,weighted_fragmentation,all,-0.3095767542182685,0.044227081298557555,1.5543974779596286e-6,304,19,-0.39626183356344136,-0.22289167487309572
69,192,weighted_fragmentation,+-2,-0.0434435926621192,0.03439998590149535,0.2227420272621854,95,19,-0.1108675650290501,0.023980379704811684
69,192,weighted_fragmentation,+-3,-0.16347675123413685,0.03783285167978955,4.114666470414261e-4,133,19,-0.23762914052652437,-0.08932436194174934
69,192,weighted_fragmentation,+-4,-0.23582453049443403,0.0424673607694481,2.8504767932638974e-5,171,19,-0.3190605576025523,-0.15258850338631574
69,192,weighted_fragmentation,+-5,-0.2608776837417912,0.046544332367674114,2.5563061240513175e-5,209,19,-0.3521045751824325,-0.16965079230114993
69,192,weighted_fragmentation,all,-0.30913393783687104,0.04913767859923996,6.2422104999810685e-6,304,19,-0.40544378789138136,-0.21282408778236073
70,193,weighted_fragmentation,+-2,0.1580258954341685,0.041867745362357246,0.0013883536378505622,95,19,0.0759651145239483,0.2400866763443887
70,193,weighted_fragmentation,+-3,-0.03507901293382929,0.03825327035198888,0.37125606790064436,133,19,-0.11005542282372749,0.03989739695606891
70,193,weighted_fragmentation,+-4,-0.12089855855254579,0.04405627567007479,0.013336748778276933,171,19,-0.2072488588658924,-0.0345482582391992
70,193,weighted_fragmentation,+-5,-0.1628927488987934,0.044038587217630536,0.0016428100780123383,209,19,-0.24920837984534927,-0.07657711795223755
70,193,weighted_fragmentation,all,-0.2619048486397172,0.049015561282177385,4.4432348823865643e-5,304,19,-0.35797534875278486,-0.16583434852664952
71,194,weighted_fragmentation,+-2,-0.040424366470093925,0.03637696236331626,0.2810788789377293,95,19,-0.11172321270219379,0.03087447976200594
71,194,weighted_fragmentation,+-3,-0.16582050721804922,0.040889691469821444,7.42509549680059e-4,133,19,-0.24596430249889925,-0.0856767119371992
71,194,weighted_fragmentation,+-4,-0.2400495445415894,0.04517306418780114,4.7293564362941094e-5,171,19,-0.3285887503496796,-0.15151033873349917
71,194,weighted_fragmentation,+-5,-0.27538100366062523,0.04679901748923829,1.4294733605784443e-5,209,19,-0.3671070779395323,-0.18365492938171818
71,194,weighted_fragmentation,all,-0.3588333597461727,0.049558780721673044,9.841262733846927e-7,304,19,-0.4559685699606519,-0.2616981495316935
72,195,weighted_fragmentation,+-2,-0.24852283445256484,0.050053659768226996,1.001253977100475e-4,95,19,-0.34662800759828977,-0.15041766130683992
72,195,weighted_fragmentation,+-3,-0.3335377662533604,0.0461008312530751,9.945496916903515e-7,133,19,-0.4238953955093876,-0.2431801369973332
72,195,weighted_fragmentation,+-4,-0.34590838800481116,0.04889536439319716,1.347675567467628e-6,171,19,-0.4417433022154776,-0.25007347379414474
72,195,weighted_fragmentation,+-5,-0.353151180027449,0.047901073885474335,7.686749954755253e-7,209,19,-0.44703728484297867,-0.2592650752119193
72,195,weighted_fragmentation,all,-0.3592505806131349,0.04797426808396695,6.199201726535248e-7,304,19,-0.45328014605771016,-0.26522101516855967
73,196,weighted_fragmentation,+-2,-0.1330204521748736,0.037849006079125856,0.0024756937034179196,95,19,-0.20720450408996027,-0.058836400259786925
73,196,weighted_fragmentation,+-3,-0.2742458697862264,0.04498269170875805,9.250784504518923e-6,133,19,-0.3624119455353922,-0.1860797940370606
73,196,weighted_fragmentation,+-4,-0.3370901937257637,0.04378428396713236,4.213930433002884e-7,171,19,-0.42290739030134317,-0.25127299715018425
73,196,weighted_fragmentation,+-5,-0.3318049611723082,0.04605119049882073,1.0520497337218628e-6,209,19,-0.4220652945499968,-0.24154462779461955
73,196,weighted_fragmentation,all,-0.3496146289581422,0.04581577154407582,4.770594578514973e-7,304,19,-0.4394135411845308,-0.25981571673175363
74,197,weighted_fragmentation,+-2,-0.06542463824974735,0.03323251773107613,0.06458309494275005,95,19,-0.13056037300265658,-2.889034968381332e-4
74,197,weighted_fragmentation,+-3,-0.1949328693397433,0.04016453533159189,1.2764894160483618e-4,133,19,-0.2736553585896634,-0.1162103800898232
74,197,weighted_fragmentation,+-4,-0.25595718142364676,0.04217478268479186,9.78853839087983e-6,171,19,-0.3386197554858388,-0.17329460736145472
74,197,weighted_fragmentation,+-5,-0.28689689714970357,0.042507752668010004,2.5211163148964086e-6,209,19,-0.37021209237900315,-0.20358170192040398
74,197,weighted_fragmentation,all,-0.3384694778295178,0.04420392044303806,4.548236035248868e-7,304,19,-0.4251091618978724,-0.2518297937611632
75,198,weighted_fragmentation,+-2,-0.10086102647813222,0.038241173603047345,0.01672469606266291,95,19,-0.175813726740105,-0.025908326216159433
75,198,weighted_fragmentation,+-3,-0.20837795268992698,0.04375559733145302,1.5570079461673736e-4,133,19,-0.29413892345957493,-0.12261698192027906
75,198,weighted_fragmentation,+-4,-0.2691313175362018,0.04697585992764053,1.9718343283056075e-5,171,19,-0.3612040029943772,-0.17705863207802636
75,198,weighted_fragmentation,+-5,-0.28122460841088553,0.04905808806740816,1.958164230960456e-5,209,19,-0.37737846102300554,-0.18507075579876553
75,198,weighted_fragmentation,all,-0.35770958541377407,0.050344111661028486,1.2709263303495294e-6,304,19,-0.4563840442693899,-0.25903512655815825
76,199,weighted_fragmentation,+-2,-0.023524412675160738,0.042432884500356156,0.5861341259378227,95,19,-0.10669286629585881,0.059644040945537324
76,199,weighted_fragmentation,+-3,-0.18025053580789116,0.041831240519784985,4.225876511543316e-4,133,19,-0.26223976722666975,-0.0982613043891126
76,199,weighted_fragmentation,+-4,-0.2446695557672811,0.046709273843297136,5.561084837558474e-5,171,19,-0.3362197325001435,-0.15311937903441875
76,199,weighted_fragmentation,+-5,-0.25552973515096555,0.0468203027922958,3.4859454133337204e-5,209,19,-0.3472975286238653,-0.1637619416780658
76,199,weighted_fragmentation,all,-0.3493423617107859,0.047973299015011475,9.103885605909384e-7,304,19,-0.4433700277802084,-0.25531469564136344
77,200,weighted_fragmentation,+-2,-0.18255631312523327,0.031090407526692638,1.4669605630059947e-5,95,19,-0.24349351187755083,-0.1216191143729157
77,200,weighted_fragmentation,+-3,-0.23995258598106795,0.03970848382911084,1.0324229048356819e-5,133,19,-0.31778121428612516,-0.1621239576760107
77,200,weighted_fragmentation,+-4,-0.29202866302401703,0.04293836012484842,2.2793987322139527e-6,171,19,-0.3761878488687199,-0.20786947717931414
77,200,weighted_fragmentation,+-5,-0.2928061453143105,0.04153725372783904,1.4140296039378788e-6,209,19,-0.374219162620875,-0.21139312800774596
77,200,weighted_fragmentation,all,-0.34630175184618084,0.04394519747425673,3.035563100774452e-7,304,19,-0.432434338895724,-0.26016916479663765
78,201,weighted_fragmentation,+-2,-0.19906219827682978,0.029024693521657825,2.040071091940082e-6,95,19,-0.2559505975792791,-0.14217379897438043
78,201,weighted_fragmentation,+-3,-0.3097317588978687,0.04041561960927164,4.493258980880011e-7,133,19,-0.3889463733320411,-0.23051714446369628
78,201,weighted_fragmentation,+-4,-0.34693642816927317,0.04418845142926726,3.1981287085898287e-7,171,19,-0.433545792970637,-0.26032706336790934
78,201,weighted_fragmentation,+-5,-0.32665577594519285,0.04591672877268497,1.2498632338222094e-6,209,19,-0.41665256433965536,-0.2366589875507303
78,201,weighted_fragmentation,all,-0.37791636380596094,0.04782512036651314,2.919429605795943e-7,304,19,-0.4716535997243267,-0.2841791278875952
79,202,weighted_fragmentation,+-2,-0.024804122301787718,0.039743377084558454,0.5403872711645477,95,19,-0.10270114138752229,0.05309289678394685
79,202,weighted_fragmentation,+-3,-0.1440515728648317,0.04565868679136214,0.005478346459105784,133,19,-0.2335425989759015,-0.0545605467537619
79,202,weighted_fragmentation,+-4,-0.18877480575653877,0.04982889691315094,0.0013455495162743747,171,19,-0.2864394437063146,-0.09111016780676293
79,202,weighted_fragmentation,+-5,-0.1850518124575201,0.051527331356987095,0.002087048047801041,209,19,-0.2860453819172148,-0.08405824299782538
79,202,weighted_fragmentation,all,-0.27066186896690775,0.05390726822107194,8.874143475865007e-5,304,19,-0.37632011468020876,-0.16500362325360673
80,203,weighted_fragmentation,+-2,-0.04472495316372714,0.041874490185294926,0.2996038747118433,95,19,-0.1267989539269052,0.037349047599450916
80,203,weighted_fragmentation,+-3,-0.15311977125411344,0.04347506836389021,0.002434737141276818,133,19,-0.23833090524733824,-0.06790863726088864
80,203,weighted_fragmentation,+-4,-0.2262080011775401,0.050170923913098256,2.717073859743448e-4,171,19,-0.3245430120472127,-0.12787299030786753
80,203,weighted_fragmentation,+-5,-0.24054952643056246,0.053052807569683315,2.56910495691667e-4,209,19,-0.34453302926714174,-0.13656602359398318
80,203,weighted_fragmentation,all,-0.2916912041955049,0.05316070750177028,3.276641198056942e-5,304,19,-0.3958861908989747,-0.18749621749203518
81,204,weighted_fragmentation,+-2,0.018937787412316057,0.03516736248515116,0.5968259801491942,95,19,-0.04999024305858023,0.08786581788321234
81,204,weighted_fragmentation,+-3,-0.1336001073653513,0.04178211730693771,0.004989366912592004,133,19,-0.21549305728694923,-0.051707157443753385
81,204,weighted_fragmentation,+-4,-0.20363431736469434,0.04288700156656637,1.6059535298199498e-4,171,19,-0.2876928404351644,-0.11957579429422426
81,204,weighted_fragmentation,+-5,-0.22089933956686078,0.046035937185646324,1.4389603325200206e-4,209,19,-0.3111297764507276,-0.13066890268299397
